"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","16/53",0.053318038630012,0.297109624216882,0,0,1.72023283578063,5.04282913264526,"CAST;USP47;DDX3X;GPX1;HGF;CARD8;DHCR24;NGF;KLF4;THBS1;VEGFA;DNAJB6;IFI16;GAS6;RAF1;LAMTOR5"
"protein insertion into ER membrane (GO:0045048)","12/37",0.053563224006607,0.297109624216882,0,0,1.90899027673897,5.58740944892867,"ALDH3A2;CYB5A;PRNP;TRAM1;VAPA;MMGT1;CCDC47;EMC3;HMOX1;TRAM2;EMC8;VAMP2"
"regulation of microtubule cytoskeleton organization (GO:0070507)","12/37",0.053563224006607,0.297109624216882,0,0,1.90899027673897,5.58740944892867,"PHLDB1;PRKAA1;ROCK1;FAM107A;CDK2AP2;STMN3;MAPRE3;MAPT;MAPRE1;MAPRE2;PHLDB2;SKA2"
"regulation of p38MAPK cascade (GO:1900744)","12/37",0.053563224006607,0.297109624216882,0,0,1.90899027673897,5.58740944892867,"MFHAS1;PER1;DUSP10;GADD45B;DUSP1;SPHK1;LEP;RELL1;XDH;MAP3K4;GADD45G;VEGFA"
"skeletal muscle tissue development (GO:0007519)","12/37",0.053563224006607,0.297109624216882,0,0,1.90899027673897,5.58740944892867,"SVIL;EGR2;MEF2C;MYL6;SIX4;CAV2;CAV1;TCF21;MYL6B;CFLAR;BVES;MYOZ2"
"positive regulation of reactive oxygen species metabolic process (GO:2000379)","15/49",0.0538196398803374,0.297109624216882,0,0,1.75490929904896,5.12804998891102,"PDGFRB;CDKN1A;PID1;DCXR;AKR1C3;CYBA;MAPK14;THBS1;AGT;RNF41;TGFBR2;PLCG2;MAPT;TP53;XDH"
"regulation of cellular localization (GO:0060341)","15/49",0.0538196398803374,0.297109624216882,0,0,1.75490929904896,5.12804998891102,"EPHA5;BRSK1;HSP90AA1;CAMK2D;HSP90AB1;GSN;KDM1A;NUMA1;STXBP4;LRRK2;WWC1;PARD6G;PPM1F;PINK1;MAP2"
"regulation of smooth muscle cell proliferation (GO:0048660)","15/49",0.0538196398803374,0.297109624216882,0,0,1.75490929904896,5.12804998891102,"PDGFRB;STAT1;ELN;TNFAIP3;IGF1;THBS1;FOXP1;NR4A3;OGN;HMOX1;IL12A;ANG;PPARG;APOD;IL6R"
"carboxylic acid transmembrane transport (GO:1905039)","13/41",0.0540263790586047,0.297109624216882,0,0,1.84660669754186,5.38892065725872,"SLC36A1;ABCC1;SLC38A1;ABCB1;ABCC5;SLC38A10;SLC7A11;SLC5A6;SLC7A5;SLC7A6;SLC36A4;SLC38A2;SLC38A5"
"epithelial cell migration (GO:0010631)","13/41",0.0540263790586047,0.297109624216882,0,0,1.84660669754186,5.38892065725872,"NANOS1;KANK1;STARD13;ROCK1;STAT1;PLEKHG5;PXN;FSTL1;LOXL2;DPP4;ZEB2;PIK3CA;LPXN"
"response to growth factor (GO:0070848)","13/41",0.0540263790586047,0.297109624216882,0,0,1.84660669754186,5.38892065725872,"ACVRL1;STAT5B;SPHK1;GATA6;ACVR1B;KLF4;TGFBR2;SFRP1;ACVR1C;MAPK7;MYC;CPNE3;BMPR1B"
"T cell differentiation (GO:0030217)","13/41",0.0540263790586047,0.297109624216882,0,0,1.84660669754186,5.38892065725872,"LMBR1L;JAG2;ANXA1;CHD7;PIK3CD;GLI3;ZFP36L2;ZFP36L1;DLL4;LFNG;ADAM17;LEP;SOX4"
"cellular response to radiation (GO:0071478)","14/45",0.0540800013619018,0.297109624216882,0,0,1.79631313415782,5.24036781983223,"CDKN1A;OPN3;INO80;MAPK14;TANK;SPIDR;RHOB;RAD51;IFI16;TNKS1BP1;INTS7;RAD1;TP53;RHNO1"
"regulation of translation (GO:0006417)","45/178",0.0540911099143789,0.297109624216882,0,0,1.3475997686524,3.9310636553764,"BTG2;DDX3X;SHMT2;SHMT1;LTN1;HSPB1;RBM4B;MALSU1;FOXO3;PLD1;TYMS;THBS1;GSPT1;GLE1;RBM3;PAIP2B;ATXN2;FXR2;LARP1;ENC1;METTL5;IGF2BP2;SOX4;ZNF385A;NANOS1;ZNF540;UPF1;KLHL25;DAPK1;DAPK3;CIRBP;SAMD4A;SAMD4B;LARP4B;LARP4;LARP6;MTOR;PATL2;BCL3;PLXNB2;ETF1;VIM;CNOT8;EIF4E2;ZNF598"
"negative regulation of blood vessel morphogenesis (GO:2000181)","22/78",0.0541961928544727,0.297109624216882,0,0,1.56327882315136,4.55718384389904,"TGFB2;SPARC;ROCK1;NPR1;ROCK2;STAT1;PTPRM;ISM1;THBS2;KLF4;SULF1;THBS1;AMOT;MECP2;SPRED1;RGCC;COL4A2;ADAMTS1;COL4A3;SPRY2;EMILIN1;PPARG"
"cellular response to amino acid starvation (GO:0034198)","21/74",0.055634467523698,0.297109624216882,0,0,1.57658906395859,4.55469068178886,"SH3GLB1;ATP6V1A;CDKN1A;ATP6V0B;CEBPB;ATP6V0E1;SEH1L;TFEB;TCIRG1;ITFG2;MTOR;SESN3;RHEB;SESN2;PRKD1;ATP6V1E1;ATP6V0D1;MAP3K5;ATF4;MAPK3;LAMTOR5"
"positive regulation of cell projection organization (GO:0031346)","31/117",0.0570091172701435,0.297109624216882,0,0,1.43490760590949,4.11035607613294,"CUL7;NDNF;PTN;ROBO1;MDK;ARHGDIA;DPYSL3;DVL2;PLXNA2;NPTN;ABL2;GPC2;PTK2B;SLIT2;SCARF1;SCN1B;PLXNA4;CAMK1D;FZD4;WNT5A;CBFA2T2;NGF;PTPRD;DLG4;PLXNB2;ROR1;PLXNB1;ITGA6;PRKD1;TOX;OBSL1"
"COPII-coated vesicle budding (GO:0090114)","20/70",0.0570512752262334,0.297109624216882,0,0,1.59150637022233,4.55776366207384,"GRIA1;NAPA;ANKRD28;TRAPPC2;SEC24B;SAR1A;SAR1B;PDCD6;TRAPPC10;CNIH1;VAPA;VAPB;GORASP1;COL7A1;SCAP;PREB;SEC22B;CNIH3;CTSC;SEC31A"
"kidney development (GO:0001822)","20/70",0.0570512752262334,0.297109624216882,0,0,1.59150637022233,4.55776366207384,"TFAP2A;OSR2;TGFB2;WFS1;ZBTB16;TCF21;SULF1;PCSK5;PKD1;AGT;GLI2;SULF2;VEGFA;IFT88;CENPF;GDNF;ITGA8;IFT27;SOX4;FGF10"
"sterol metabolic process (GO:0016125)","20/70",0.0570512752262334,0.297109624216882,0,0,1.59150637022233,4.55776366207384,"OSBPL5;INSIG2;INSIG1;GBA;PRKAG2;CLN8;GBA2;CYP19A1;TSKU;TM7SF2;CYP39A1;CH25H;CYP26B1;RXRA;SOAT1;FDXR;SCAP;DHCR7;APOB;OSBPL1A"
"actin filament reorganization (GO:0090527)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"EFS;GSN;NEDD9;WHAMM"
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"HLA-B;LNPEP;HLA-A;HLA-E"
"axon extension involved in axon guidance (GO:0048846)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"NRP2;ALCAM;SEMA3A;SLIT2"
"cardiac atrium development (GO:0003230)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DLL4;NOTCH1;ANK2;ENG"
"chromatin silencing at telomere (GO:0006348)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DOT1L;DPY30;EZH1;EZH2"
"commissural neuron axon guidance (GO:0071679)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"GDNF;SMO;EPHB2;VEGFA"
"dendritic spine maintenance (GO:0097062)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"PRNP;ITGA3;INSR;IGF1R"
"diacylglycerol biosynthetic process (GO:0006651)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"PLA2G15;PLCE1;ANG;PNPLA2"
"dynamin family protein polymerization involved in membrane fission (GO:0003373)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DNM3;MX1;DNM1L;DNM1"
"dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DNM3;MX1;DNM1L;DNM1"
"excitatory synapse assembly (GO:1904861)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"WNT5A;LRRC4;PTEN;PLXNB2"
"folic acid transport (GO:0015884)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"ABCC5;PDPN;SLC25A32;FOLR3"
"integrin activation (GO:0033622)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"COL16A1;CXCL12;ITGB1BP1;FERMT2"
"negative regulation of alpha-beta T cell differentiation (GO:0046639)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"SOCS1;CBFB;GLI3;RUNX1"
"negative regulation of glucose import (GO:0046325)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"PID1;LEP;GRB10;ENPP1"
"negative regulation of keratinocyte proliferation (GO:0010839)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"KLF9;CASK;PTPRK;FGFR2"
"negative regulation of mitochondrial membrane potential (GO:0010917)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"HEBP2;ARL6IP5;MAPT;RNF122"
"neuron projection extension involved in neuron projection guidance (GO:1902284)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"NRP2;ALCAM;SEMA3A;SLIT2"
"phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"PIK3CA;PIK3CD;PIK3C3;PIK3C2A"
"positive regulation of apoptotic cell clearance (GO:2000427)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"C4B;C4A;ABCA7;C2"
"positive regulation of Arp2/3 complex-mediated actin nucleation (GO:2000601)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"NCKAP1;WASF1;WASF2;WASF3"
"positive regulation of aspartic-type peptidase activity (GO:1905247)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"EPHA4;GRN;ROCK2;PICALM"
"positive regulation of dendritic cell cytokine production (GO:0002732)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"MAVS;CAMK4;PLCG2;TICAM1"
"positive regulation of fibroblast migration (GO:0010763)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"ITGB1;PRKCE;ARHGEF7;THBS1"
"positive regulation of myeloid cell apoptotic process (GO:0033034)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"MEF2C;ANXA1;CDKN2A;PIK3CD"
"positive regulation of neuron projection arborization (GO:0150012)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DLG4;FZD4;WNT5A;DVL2"
"positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"GSTM2;JPH2;GSTO1;CALM1"
"protein localization to microtubule cytoskeleton (GO:0072698)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DIAPH1;FAM83D;MAPRE1;MID1"
"regulation of apoptotic cell clearance (GO:2000425)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"C4B;C4A;C2;TGM2"
"regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"CAMK2D;CAV1;ATP2A2;FGF13"
"regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"IRF1;HLA-A;HLA-E;MAPK8IP1"
"regulation of establishment of protein localization to mitochondrion (GO:1903747)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DNAJA1;SREBF1;PINK1;MAPT"
"regulation of protein localization to cell cortex (GO:1904776)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"NUMA1;EPB41;EPB41L2;GNAI1"
"regulation of toll-like receptor 3 signaling pathway (GO:0034139)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"CAV1;FLOT1;FLOT2;TNFAIP3"
"regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"SESN2;HMOX1;HIF1A;ATF4"
"regulation of translational termination (GO:0006449)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"GLE1;UPF1;ETF1;GSPT1"
"regulation of wound healing, spreading of epidermal cells (GO:1903689)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"PTEN;PHLDB2;FERMT2;MTOR"
"skeletal muscle tissue regeneration (GO:0043403)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"AKIRIN1;ANXA1;MSTN;CFLAR"
"stress-induced premature senescence (GO:0090400)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"CDKN1A;MAPK14;TP53;ARNTL"
"sulfur amino acid biosynthetic process (GO:0000097)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"MTHFD1;CBS;CTH;CDO1"
"synaptic vesicle budding (GO:0070142)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"DNM3;MX1;DNM1;PICALM"
"T cell mediated cytotoxicity (GO:0001913)","4/8",0.0573055233842376,0.297109624216882,0,0,3.97437173426225,11.3641526695927,"CADM1;EMP2;HLA-A;MICA"
"negative regulation of phosphate metabolic process (GO:0045936)","8/22",0.0577150265408325,0.297109624216882,0,0,2.2719089130048,6.48002428457034,"ANKLE2;CDKN1A;CDKN2B;ROCK1;CDKN2A;INPP5K;INHBA;TP53"
"osteoclast differentiation (GO:0030316)","8/22",0.0577150265408325,0.297109624216882,0,0,2.2719089130048,6.48002428457034,"FARP2;SBNO2;ANXA2;CSF1;OSTM1;GAB2;MAPK14;FOXP1"
"positive regulation of calcium ion transmembrane transporter activity (GO:1901021)","8/22",0.0577150265408325,0.297109624216882,0,0,2.2719089130048,6.48002428457034,"VMP1;GSTM2;JPH2;GSTO1;ANK2;ATP1B1;PKD2;CALM1"
"protein localization to cell junction (GO:1902414)","8/22",0.0577150265408325,0.297109624216882,0,0,2.2719089130048,6.48002428457034,"DSP;TJP1;MPP4;DLG4;KIF3A;HEG1;FERMT2;TJP2"
"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162)","8/22",0.0577150265408325,0.297109624216882,0,0,2.2719089130048,6.48002428457034,"TOM1L1;RNF126;TSG101;VPS4B;VPS4A;VPS37D;VPS37A;VPS36"
"negative regulation of angiogenesis (GO:0016525)","24/87",0.0577980164930231,0.297109624216882,0,0,1.51599804713083,4.32180847682244,"TGFB2;SPARC;ROCK1;NPR1;ROCK2;STAT1;PTPRM;ISM1;THBS2;KLF4;SULF1;THBS1;AMOT;EPN2;MECP2;SPRED1;RGCC;COL4A2;ADAMTS1;CREB3L1;COL4A3;SPRY2;EMILIN1;PPARG"
"cell-cell junction assembly (GO:0007043)","19/66",0.0584312615086033,0.297109624216882,0,0,1.6083384700406,4.56752722846531,"CNTNAP1;WDR1;ACTB;ACTG1;CDH6;CLDN11;TJP1;CDH10;TRPV4;CLDN12;EPB41L3;FSCN1;PKP2;CDH24;CD9;DCHS1;TLN2;TLN1;VCL"
"bone marrow development (GO:0048539)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"LRRC17;SBDS;TP53"
"cannabinoid signaling pathway (GO:0038171)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"DAGLA;DAGLB;ALOX15B"
"caveolin-mediated endocytosis (GO:0072584)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CAV1;PACSIN2;MAPK3"
"cellular response to antibiotic (GO:0071236)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MEF2C;MDM2;TP53"
"cellular response to heparin (GO:0071504)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"SFRP1;SLIT2;SOX9"
"cellular response to vitamin (GO:0071295)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"POSTN;SFRP1;GAS6"
"cellular response to vitamin D (GO:0071305)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"SFRP1;CYP24A1;PIM1"
"copper ion import (GO:0015677)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"STEAP4;ATP7A;STEAP2"
"determination of dorsal/ventral asymmetry (GO:0048262)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GREM1;AIDA;NBL1"
"enamel mineralization (GO:0070166)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"STIM1;FAM20C;FAM20A"
"glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GDF15;SULF1;SULF2"
"glucosylceramide metabolic process (GO:0006678)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"UGCG;GBA;GBA2"
"heparin metabolic process (GO:0030202)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CSGALNACT1;ANGPT1;GLCE"
"inosine metabolic process (GO:0046102)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PNP;XDH;ADA"
"leucine catabolic process (GO:0006552)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MCCC2;IVD;MCCC1"
"mannose trimming involved in glycoprotein ERAD pathway (GO:1904382)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"EDEM3;EDEM1;MAN1A1"
"membrane depolarization during SA node cell action potential (GO:0086046)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ANK2;SCN5A;CACNA1G"
"mRNA cleavage involved in gene silencing by miRNA (GO:0035279)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MOV10;AGO4;AGO2"
"negative regulation of ceramide biosynthetic process (GO:1900060)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PRKAA1;SPHK1;ORMDL1"
"negative regulation of myosin-light-chain-phosphatase activity (GO:0035509)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"IKBKB;ROCK1;ROCK2"
"negative regulation of organ growth (GO:0046621)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"WWC1;PTEN;WWC3"
"negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PINK1;NONO;HIF1A"
"negative regulation of pinocytosis (GO:0048550)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"STX1B;CAV1;NR1H2"
"negative regulation of skeletal muscle cell differentiation (GO:2001015)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"AKIRIN1;MSTN;SIX4"
"negative regulation of transforming growth factor beta1 production (GO:0032911)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GATA6;FURIN;TSKU"
"negative regulation of vascular endothelial cell proliferation (GO:1905563)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MEF2C;COL4A3;PPARG"
"neuroinflammatory response (GO:0150076)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ITGB1;ADCY1;ADCY8"
"nucleoside triphosphate catabolic process (GO:0009143)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ENPP1;SMPDL3A;ITPA"
"peptidyl-lysine oxidation (GO:0018057)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"LOX;LOXL1;LOXL2"
"PML body organization (GO:0030578)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"SERBP1;HABP4;HIPK2"
"positive regulation of action potential (GO:0045760)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GBA;SCN5A;TRPM4"
"positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PHLDB1;DAG1;PHLDB2"
"positive regulation of blood-brain barrier permeability (GO:1905605)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"TJP1;ANGPT1;TJP2"
"positive regulation of DNA demethylation (GO:1901537)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"OTUD4;USP9X;TOX"
"positive regulation of dopamine receptor signaling pathway (GO:0060161)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CAV2;LRRK2;VPS35"
"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"HSPB1;PRKD1;VEGFA"
"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"TGFB2;ENG;TGFBR2"
"positive regulation of mononuclear cell proliferation (GO:0032946)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CSF1;IL12A;FGF10"
"positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PTGIS;CITED2;LMO3"
"positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PDCD4;PPARG;SOD2"
"postsynaptic endocytosis (GO:0140239)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"DNM3;MX1;DNM1"
"postsynaptic neurotransmitter receptor internalization (GO:0098884)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"DNM3;MX1;DNM1"
"proline biosynthetic process (GO:0006561)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PYCR1;PYCR2;ALDH18A1"
"protein deglycosylation involved in glycoprotein catabolic process (GO:0035977)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"EDEM3;EDEM1;MAN1A1"
"protein localization to membrane raft (GO:1903044)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CAV1;FLOT1;FLOT2"
"protein localization to microtubule end (GO:1905725)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MAPRE3;MAPRE1;MAPRE2"
"protein localization to microtubule plus-end (GO:1904825)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MAPRE3;MAPRE1;MAPRE2"
"protein retention in Golgi apparatus (GO:0045053)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GOLPH3;VPS13D;SORL1"
"pyridine-containing compound metabolic process (GO:0072524)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"NNMT;HAAO;AOX1"
"pyrimidine ribonucleotide metabolic process (GO:0009218)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ENTPD4;CMPK1;AK5"
"receptor transactivation (GO:0035624)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ADAM17;NCOA3;ADRA2A"
"regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PHLDB1;DAG1;PHLDB2"
"regulation of cell proliferation involved in heart morphogenesis (GO:2000136)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"RBPJ;TBX3;ENG"
"regulation of chloride transport (GO:2001225)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"PRNP;ABCB1;GABRE"
"regulation of cyclase activity (GO:0031279)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CAP1;MAPK14;MAPK3"
"regulation of germinal center formation (GO:0002634)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"MEF2C;BCL6;TNFAIP3"
"regulation of histone H3-K9 trimethylation (GO:1900112)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ZNF274;SMARCB1;ATRX"
"regulation of histone H4-K16 acetylation (GO:2000618)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"SMARCB1;AUTS2;BRCA1"
"regulation of inflammatory response to wounding (GO:0106014)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GRN;MDK;GIT1"
"regulation of inositol trisphosphate biosynthetic process (GO:0032960)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"HRH1;GPER1;PTK2B"
"regulation of miRNA metabolic process (GO:2000628)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"HRAS;RC3H2;RELA"
"regulation of morphogenesis of a branching structure (GO:0060688)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"GDNF;LRRK2;FGFR2"
"regulation of natural killer cell differentiation (GO:0032823)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ZBTB1;PRDM1;GAS6"
"regulation of voltage-gated sodium channel activity (GO:1905150)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"FGF14;SLMAP;FGF13"
"retina vasculature development in camera-type eye (GO:0061298)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ACVRL1;PDGFRB;PDGFRA"
"SA node cell to atrial cardiac muscle cell signaling (GO:0086018)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"ANK2;SCN5A;CACNA1G"
"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"SEC61A2;SEC61A1;ZFAND2B"
"tight junction organization (GO:0120193)","3/5",0.058783551434137,0.297109624216882,0,0,5.96082089552239,16.8923298065668,"CLDN11;CLDN12;ACTG1"
