"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Focal adhesion","61/201",5.19154853942191e-14,1.6353377899179e-11,0,0,3.61058362369338,110.444717556791,"ITGB1;PIK3CD;LAMC2;LAMC1;ELK1;ACTB;ACTG1;IGF1R;PPP1CB;CCND3;AKT3;RAC3;RAC1;HRAS;PDGFRB;PDGFRA;MAP2K1;PPP1R12A;ITGA4;ITGA3;ACTN1;ITGA1;ACTN4;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3;ITGA8;ITGA6;TLN1;RAF1;PPP1R12B;MYL9;CRK;MET;PPP1R12C;SOS2;VCL;SHC3;LAMA2;ROCK1;ROCK2;LAMA3;PIK3R1;THBS1;MYL12A;MYL12B;RAP1B;PIP5K1A;FLNA;FLNB;VASP;CAV2;CAV1;PARVA;LAMB1;PPP1CA;DIAPH1;ITGA10;ZYX"
"Regulation of actin cytoskeleton","62/218",8.14015885647053e-13,1.28207501989411e-10,0,0,3.2919479238109,91.6372844883658,"ITGB1;NCKAP1;PIK3CD;WASL;FGF1;ACTB;ACTG1;PPP1CB;CFL1;RAC3;RAC1;HRAS;GIT1;PDGFRB;ACTR3;PDGFRA;ACTR2;MAP2K1;ARHGEF12;PPP1R12A;ITGA4;ITGA3;ACTN1;ITGA1;RRAS2;ACTN4;PIK3CA;ITGA8;MYH9;ARHGEF1;ITGA6;RAF1;PPP1R12B;MYL9;CRK;PPP1R12C;SOS2;VCL;ROCK1;ROCK2;LPAR1;PIK3R1;MYL12A;MYL12B;NRAS;RRAS;GNA12;PIP5K1A;WASF1;MYH10;WASF2;FGF22;GSN;ARPC4;ARPC5;SSH2;PPP1CA;DIAPH1;DIAPH2;DIAPH3;ARPC3;ITGA10"
"Shigellosis","61/246",6.06984127165912e-10,6.37333333524207e-08,0,0,2.72537396683738,57.8392993620959,"ITGB1;ARF1;CALCOCO2;PIK3CD;WASL;FNBP1L;ACTB;ACTG1;IKBKB;AKT3;PLCE1;RAC1;CAPN1;CAST;ACTR3;GABARAPL2;ACTR2;GABARAPL1;CHUK;FNBP1;ACTN1;WIPI1;ACTN4;WIPI2;PLCB4;PIK3CA;ELMO1;PIK3C3;TLN1;MYL9;CRK;VCL;ARF6;ROCK1;ROCK2;CUL1;ITPR1;ITPR2;PIK3R1;FOXO3;MYL12A;RELA;FOXO1;MALT1;MYL12B;CYTH3;PLCG2;WASF1;WASF2;ARPC4;ARPC5;MAPK14;MTOR;NFKBIA;DIAPH1;MAPK11;TNIP1;ARPC3;ATG16L1;UBE2N;NFKBIB"
"Proteoglycans in cancer","53/205",1.65030592341719e-09,1.29961591469104e-07,0,0,2.87664473684211,58.1723876998295,"ITGB1;PIK3CD;ELK1;ACTB;ACTG1;IGF1R;PPP1CB;MYC;CASP3;AKT3;PLCE1;RAC1;HRAS;MAP2K1;ARHGEF12;PPP1R12A;RRAS2;PIK3CA;ARHGEF1;RAF1;PPP1R12B;MET;PPP1R12C;SOS2;CAMK2D;ROCK1;ROCK2;SDC2;TWIST2;ITPR1;ITPR2;PIK3R1;CBL;HIF1A;THBS1;NRAS;RRAS;PLCG2;FLNA;FLNB;FZD5;FZD4;CAV2;CAV1;FZD6;STAT3;FZD8;PTPN11;MAPK14;MTOR;PPP1CA;MAPK11;HPSE"
"Yersinia infection","39/137",1.32876512434569e-08,8.37122028337785e-07,0,0,3.27180092092547,59.3387907024098,"ITGB1;ROCK1;ROCK2;ARHGEF28;PIK3CD;PIK3R1;WASL;ACTB;RELA;ACTG1;IKBKB;RPS6KA2;AKT3;PIP5K1A;RAC3;PTK2B;RAC1;WASF2;MAP2K3;ACTR3;ACTR2;GIT2;MAP2K1;ARHGEF12;CHUK;ITGA4;ARPC4;ARPC5;TICAM1;MAPK14;NFKBIA;MAPK11;PIK3CA;ARPC3;GNAQ;ELMO1;ARHGEF1;CRK;ARF6"
"Cellular senescence","42/156",2.24233855919341e-08,1.17722774357654e-06,0,0,3.03043871883335,53.3756063374244,"RB1;ITPR1;ITPR2;PIK3CD;PIK3R1;FOXO3;FOXO1;ZFP36L2;RELA;PPP1CB;CCND3;NRAS;RRAS;MYC;AKT3;CAPN1;E2F4;HRAS;LIN52;MAP2K3;MAP2K1;GADD45B;RRAS2;MAPK14;HIPK3;MTOR;HLA-E;TGFBR2;HIPK2;PPP1CA;CCNA2;RBL2;MAPK11;PIK3CA;RHEB;TRPV4;MAPKAPK2;VDAC2;RAD1;RAF1;CALM1;SLC25A4"
"Bacterial invasion of epithelial cells","26/77",8.18600474484363e-08,3.68370213517963e-06,0,0,4.17723970067953,68.1652617389409,"ITGB1;SHC3;CLTB;PIK3CD;WASL;PIK3R1;CBL;ACTB;ACTG1;CLTCL1;RAC1;WASF1;WASF2;ACTR3;ACTR2;CAV2;CAV1;ARPC4;ARPC5;ARHGAP10;PIK3CA;ARPC3;ELMO1;CRK;MET;VCL"
"Neurotrophin signaling pathway","34/119",1.00580647928893e-07,3.96036301220018e-06,0,0,3.28337193144975,52.902693154105,"CAMK2D;SHC3;IRS1;PIK3CD;PIK3R1;PSEN1;FOXO3;RELA;RAP1B;IKBKB;NRAS;MAPK7;ARHGDIA;RPS6KA2;AKT3;PLCG2;RAC1;HRAS;MAP3K5;MAP3K3;MAP2K1;SORT1;IRAK3;PTPN11;MAPK14;NFKBIA;MAPK11;PIK3CA;MAPKAPK2;RAF1;CALM1;CRK;SOS2;NFKBIB"
"Autophagy","37/137",1.38477324501996e-07,4.84670635756987e-06,0,0,3.03877087198516,47.9899690330635,"PRKAA1;IRS1;MTMR14;ITPR1;PIK3CD;IRS2;PIK3R1;HIF1A;TANK;IGF1R;CAMKK2;PPP2CB;NRAS;RRAS;TP53INP2;AKT3;HRAS;SH3GLB1;GABARAPL2;GABARAPL1;MAP2K1;DAPK2;ATG9A;DAPK3;RRAS2;WIPI1;WIPI2;CFLAR;MTOR;VMP1;PIK3CA;ATG16L1;RHEB;DDIT4;ULK2;PIK3C3;RAF1"
"Chronic myeloid leukemia","25/76",2.56875061873156e-07,8.09156444900442e-06,0,0,4.01472397076912,60.9221355293231,"RB1;SHC3;PIK3CD;PIK3R1;CBL;RELA;IKBKB;NRAS;MYC;AKT3;HRAS;STAT5A;STAT5B;MAP2K1;CHUK;GADD45B;PTPN11;GAB2;RUNX1;TGFBR2;NFKBIA;PIK3CA;RAF1;CRK;SOS2"
"AMPK signaling pathway","33/120",4.10015864945612e-07,1.11197533699588e-05,0,0,3.1117496807152,45.7647203238793,"PRKAA1;PFKFB3;CAB39;IRS1;CAB39L;PIK3CD;PRKAG2;IRS2;PIK3R1;ADIPOR1;FOXO3;ACACB;ADIPOR2;FOXO1;IGF1R;CAMKK2;LIPE;PPP2CB;EEF2K;AKT3;CREB3L2;MLYCD;RAB2A;CPT1A;INSR;STRADB;MTOR;CCNA2;TBC1D1;PIK3CA;RHEB;LEP;PPARG"
"Insulin signaling pathway","36/137",4.23609652188908e-07,1.11197533699588e-05,0,0,2.92584585301367,42.935188735018,"PYGB;PRKAA1;SHC3;IRS1;PIK3CD;PRKAG2;CBLB;IRS2;PIK3R1;CBL;ELK1;ACACB;FOXO1;PPP1CB;IKBKB;LIPE;NRAS;INPP5A;PRKAR2B;AKT3;FLOT2;HRAS;MAP2K1;INSR;PHKA1;SORBS1;MTOR;PPP1CA;PIK3CA;PRKAR1A;RHEB;RAF1;CALM1;EIF4E2;CRK;SOS2"
"Pathways in cancer","96/531",5.16845368519486e-07,1.25235608525875e-05,0,0,1.82824067222469,26.4647382566409,"RB1;ITGB1;PIK3CD;LAMC2;LAMC1;FGF1;ELK1;IGF1R;IKBKB;RASSF1;CCND3;EDNRB;MYC;CASP3;AKT3;RAC3;RAC1;JAK2;SKP2;HRAS;IL6R;PDGFRB;PDGFRA;MAP2K1;RALBP1;ARHGEF12;CHUK;GSTO1;IFNGR1;TPM3;ITGA3;DAPK2;NCOA3;DAPK3;AXIN2;RUNX1;TGFBR2;CCNA2;PLCB4;PIK3CA;COL4A2;COL4A1;COL4A4;COL4A3;PPARG;ITGA6;ARHGEF1;RAF1;CRK;MET;SOS2;NOTCH3;FH;CAMK2D;RALB;ROCK1;LAMA2;ROCK2;LAMA3;CUL1;LPAR1;ADCY3;PIK3R1;RASGRP2;CBL;HIF1A;FOXO1;GNAI1;RELA;DLL4;NRAS;GNG5;GNA12;PLCG2;FGF22;STAT5A;STAT5B;ARNT2;FZD5;GADD45B;FZD4;STAT1;ZBTB16;TXNRD1;FZD6;STAT3;FZD8;LAMB1;GNG11;MTOR;NFKBIA;RAD51;GNAQ;GNB2;GNB4;CALM1"
"Adipocytokine signaling pathway","23/69",5.87740952184778e-07,1.32241714241575e-05,0,0,4.09239631336406,58.7135261922635,"CPT1A;PRKAA1;CHUK;IRS1;ACSL1;STAT3;PRKAG2;IRS2;PTPN11;TNFRSF1B;ADIPOR1;ACACB;ADIPOR2;RELA;MTOR;CAMKK2;IKBKB;NFKBIA;LEP;AKT3;JAK2;PPARA;NFKBIB"
"Longevity regulating pathway","29/102",9.57208200321567e-07,2.01013722067529e-05,0,0,3.25555161674221,45.1194871864694,"PRKAA1;IRS1;PIK3CD;PRKAG2;ADCY3;IRS2;PIK3R1;ADIPOR1;FOXO3;ADIPOR2;FOXO1;RELA;IGF1R;CAMKK2;NRAS;AKT3;CREB3L2;EIF4EBP2;HRAS;INSR;HSPA2;SOD2;MTOR;PIK3CA;RHEB;CAT;PPARG;EIF4E2;CRYAB"
"FoxO signaling pathway","34/131",1.19460291456073e-06,2.35187448804144e-05,0,0,2.87523337933274,39.2115608175656,"PRKAA1;IRS1;PIK3CD;PRKAG2;IRS2;PIK3R1;FOXO3;FOXO1;IGF1R;IKBKB;NRAS;AKT3;SKP2;HRAS;GABARAPL2;GABARAPL1;MAP2K1;GADD45B;CHUK;INSR;STAT3;FBXO32;MAPK14;SOD2;TGFBR2;RBL2;MAPK11;BCL6;PIK3CA;CAT;SGK3;RAF1;SGK1;SOS2"
"PD-L1 expression and PD-1 checkpoint pathway in cancer","26/89",1.96149849791805e-06,3.63454133437757e-05,0,0,3.37928963309674,44.409954708254,"PIK3CD;PIK3R1;HIF1A;RELA;IKBKB;NRAS;AKT3;JAK2;HRAS;MAP2K3;MAP3K3;BATF3;MAP2K1;CHUK;IFNGR1;STAT1;STAT3;PTPN11;TICAM1;MAPK14;MTOR;NFKBIA;MAPK11;PIK3CA;RAF1;NFKBIB"
"Endocytosis","53/252",2.2436278672333e-06,3.92634876765827e-05,0,0,2.19138684074579,28.5042811718693,"ARF3;ARF1;CLTB;CBLB;AP2A1;WASL;IGF1R;CAPZB;KIF5B;VPS36;HRAS;GIT1;SH3GLB1;ACTR3;PDGFRA;ACTR2;VPS37A;HLA-E;RNF41;EPN2;TGFBR2;RAB31;DNAJC6;RAB35;AMPH;ARF5;ARF6;RAB5C;TSG101;VPS4B;VPS4A;ASAP1;CBL;CYTH3;RAB11FIP1;GRK5;CLTCL1;PIP5K1A;RAB11FIP3;LDLR;SNX5;GIT2;ARFGEF2;CAV2;CAV1;ARPC4;ARPC5;HSPA2;EHD1;EHD3;ITCH;EHD4;ARPC3"
"mTOR signaling pathway","37/154",3.08052770471845e-06,5.10719066834901e-05,0,0,2.59474652331795,32.9283963005349,"PRKAA1;SEH1L;CAB39;IRS1;CAB39L;PIK3CD;PIK3R1;IGF1R;IKBKB;NRAS;RPS6KA2;AKT3;GRB10;ATP6V1E1;SKP2;HRAS;MAP2K1;FZD5;CHUK;FZD4;INSR;STRADB;FZD6;FZD8;MTOR;CLIP1;PIK3CA;RHEB;DDIT4;ULK2;RAF1;EIF4E2;SGK1;LPIN1;SOS2;LPIN3;LAMTOR5"
"Insulin resistance","29/108",3.41586174730706e-06,5.37998225200862e-05,0,0,3.00727672617516,37.8528350048687,"PYGB;PRKAA1;IRS1;PIK3CD;PRKAG2;IRS2;PIK3R1;ACACB;FOXO1;RELA;PPP1CB;IKBKB;RPS6KA2;AKT3;CREB3L2;MLXIP;CPT1A;GFPT2;INSR;NR1H2;STAT3;PTPN11;MTOR;PPP1CA;NFKBIA;PIK3CA;TBC1D4;PPARA;SLC27A4"
"AGE-RAGE signaling pathway in diabetic complications","27/100",6.55894362629435e-06,9.83841543944153e-05,0,0,3.02823207983911,36.1409838685194,"PIK3CD;PIK3R1;FOXO1;RELA;NRAS;CASP3;AKT3;PLCG2;PLCE1;RAC1;JAK2;HRAS;STAT5A;STAT5B;STAT1;STAT3;MAPK14;F3;TGFBR2;DIAPH1;MAPK11;PLCB4;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3"
"Salmonella infection","51/249",7.61838867377809e-06,0.000104581201039512,0,0,2.11748436748437,24.9544382294883,"NCKAP1;ARF1;PIK3CD;WASL;PIK3C2A;ACTB;ACTG1;IKBKB;MYC;KIF5B;CASP3;AKT3;RAC1;HRAS;KPNA3;MAP2K3;ACTR3;VPS18;ACTR2;MAP2K1;ANXA2;CHUK;RHOB;PIK3CA;ELMO1;PIK3C3;RAF1;MYL9;ARL8A;ARF6;ARL8B;DCTN6;RAB5C;AHNAK;ROCK2;SNX33;MYL12A;RELA;MYL12B;CYTH3;RRAS;FLNA;FLNB;RILP;WASF3;ARPC4;ARPC5;MAPK14;NFKBIA;MAPK11;ARPC3"
"Rap1 signaling pathway","45/210",7.63608769494851e-06,0.000104581201039512,0,0,2.23996952767902,26.3927213318408,"ITGB1;RALB;CSF1;LPAR1;ADCY3;PIK3CD;PIK3R1;FGF1;RASGRP2;THBS1;ACTB;GNAI1;ACTG1;IGF1R;RAP1B;NRAS;RRAS;AKT3;PLCE1;RAC3;RAC1;HRAS;FGF22;VASP;FARP2;MAGI1;MAP2K3;PDGFRB;PDGFRA;MAP2K1;ANGPT1;INSR;MAPK14;MAPK11;PLCB4;PIK3CA;GNAQ;PRKD1;TLN1;CALM1;RAPGEF5;RAF1;CRK;MET;SIPA1"
"Platelet activation","31/124",8.00200445794654e-06,0.000105026308510548,0,0,2.73111316682084,32.0518484026202,"ITGB1;ROCK1;ROCK2;ITPR1;ITPR2;PIK3CD;ADCY3;PIK3R1;RASGRP2;ACTB;MYL12A;GNAI1;ACTG1;MYL12B;PTGS1;PPP1CB;RAP1B;AKT3;PLCG2;VASP;ARHGEF12;PPP1R12A;MAPK14;PPP1CA;MAPK11;PLCB4;STIM1;PIK3CA;GNAQ;ARHGEF1;TLN1"
"Growth hormone synthesis, secretion and action","30/119",9.31225917381667e-06,0.00011733446559009,0,0,2.76114634792501,31.9856130843094,"SHC3;IRS1;ITPR1;ITPR2;PIK3CD;ADCY3;IRS2;PIK3R1;GNAI1;NRAS;AKT3;CREB3L2;PLCG2;JAK2;HRAS;MAP2K3;STAT5A;STAT5B;MAP2K1;STAT1;STAT3;MAPK14;MTOR;MAPK11;PLCB4;PIK3CA;GNAQ;RAF1;CRK;SOS2"
"Human cytomegalovirus infection","47/225",9.92550921941367e-06,0.000120251361696743,0,0,2.16908122768255,24.9886886375096,"RB1;ROCK1;ROCK2;ITPR1;ADCY3;ITPR2;PIK3CD;PIK3R1;ELK1;GNAI1;RELA;IKBKB;AKAP13;NRAS;GNG5;MYC;CASP3;AKT3;CREB3L2;GNA12;RAC3;PTK2B;RAC1;HRAS;IL6R;PDGFRA;MAP2K1;ARHGEF12;CHUK;STAT3;MAPK14;GNG11;MTOR;HLA-E;NFKBIA;MAPK11;PLCB4;PIK3CA;RHEB;GNAQ;GNB2;GNB4;ARHGEF1;CALM1;RAF1;CRK;SOS2"
"Ras signaling pathway","48/232",1.05123371581074e-05,0.000122643933511253,0,0,2.14326543022195,24.5681680887833,"RAB5C;SHC3;RALB;CSF1;PIK3CD;PIK3R1;RASAL2;FGF1;RASGRP2;ELK1;RELA;IGF1R;IKBKB;RAP1B;RASSF1;NRAS;RRAS;GNG5;AKT3;PLCG2;PLCE1;RAC3;ABL2;SHOC2;RAC1;HRAS;FGF22;PDGFRB;PDGFRA;MAP2K1;RALBP1;CHUK;ANGPT1;INSR;PLA2G2A;RRAS2;PTPN11;GAB2;GNG11;PIK3CA;GNB2;GNB4;CALM1;RAPGEF5;RAF1;MET;SOS2;ARF6"
"Fc gamma R-mediated phagocytosis","26/97",1.11360129314393e-05,0.000125280145478692,0,0,2.9971726993247,34.1837325927029,"PIK3CD;ASAP1;PIK3R1;AKT3;CFL1;PLCG2;PIP5K1A;RAC1;WASF1;WASF2;WASF3;VASP;ACTR3;ACTR2;MAP2K1;GSN;SPHK1;ARPC4;ARPC5;GAB2;PIK3CA;ARPC3;AMPH;RAF1;CRK;ARF6"
"Small cell lung cancer","25/92",1.25966714075915e-05,0.000136825913565218,0,0,3.05323015916726,34.4467806638936,"ITGB1;RB1;LAMA2;LAMA3;PIK3CD;LAMC2;LAMC1;PIK3R1;RELA;IKBKB;CASP3;MYC;AKT3;SKP2;CHUK;GADD45B;ITGA3;LAMB1;NFKBIA;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3;ITGA6"
"Acute myeloid leukemia","20/67",2.05033619866711e-05,0.000214092114404511,0,0,3.47788624413743,37.5435096379899,"STAT5A;STAT5B;MAP2K1;CHUK;ZBTB16;STAT3;PIK3CD;PIK3R1;RELA;MTOR;RUNX1;IKBKB;CCNA2;NRAS;PIK3CA;MYC;AKT3;RAF1;HRAS;SOS2"
"Phospholipase D signaling pathway","34/148",2.10693826874281e-05,0.000214092114404511,0,0,2.44412211631441,26.3175483632458,"AGPAT5;ARF1;SHC3;RALB;LPAR1;PIK3CD;ADCY3;PIK3R1;AGPAT2;CYTH3;NRAS;RRAS;AKT3;GNA12;PLCG2;PIP5K1A;PTK2B;HRAS;PDGFRB;PDGFRA;MAP2K1;INSR;SPHK1;RRAS2;PTPN11;GAB2;MTOR;PLCB4;PIK3CA;RHEB;RAF1;SOS2;DGKH;ARF6"
"cGMP-PKG signaling pathway","37/167",2.20234512976964e-05,0.000216793348711699,0,0,2.3335557299843,25.023657825477,"ROCK1;IRS1;NPR1;ROCK2;SRF;ITPR1;ITPR2;ATP2A2;ADCY3;IRS2;ATP1A1;ADRA1B;GNAI1;PPP1CB;EDNRB;AKT3;CREB3L2;GNA12;MEF2D;MEF2A;VASP;MAP2K1;PPP1R12A;TRPC6;KCNJ8;INSR;ATP2B1;ATP1B1;PPP1CA;PLCB4;GNAQ;PPIF;VDAC2;RAF1;CALM1;MYL9;SLC25A4"
"Kaposi sarcoma-associated herpesvirus infection","41/193",2.35567637771037e-05,0.000224860017872353,0,0,2.21292004989239,23.5810919651997,"RB1;ITPR1;ITPR2;PIK3CD;PIK3R1;HIF1A;RELA;IKBKB;NRAS;ZFP36;GNG5;MYC;CASP3;AKT3;PLCG2;RAC1;JAK2;HRAS;MICB;GABARAPL2;GABARAPL1;MAP2K1;CHUK;IFNGR1;STAT1;STAT3;TICAM1;MAPK14;GNG11;MTOR;HLA-E;NFKBIA;RCAN1;MAPK11;PIK3CA;GNB2;MAPKAPK2;GNB4;PIK3C3;CALM1;RAF1"
"Vascular smooth muscle contraction","31/133",3.55044477519828e-05,0.000326343471375343,0,0,2.48886742486079,25.5005687276384,"ROCK1;NPR1;ROCK2;ITPR1;ITPR2;ADCY3;ADM;ADRA1B;ACTG2;PPP1CB;CALD1;GNA12;MYH10;PPP1R14A;MAP2K1;PRKCH;ARHGEF12;PPP1R12A;PLA2G2A;PPP1CA;ACTA2;MYL6;PLCB4;GNAQ;MYH9;ARHGEF1;RAF1;CALM1;PPP1R12B;MYL9;PPP1R12C"
"Thyroid hormone signaling pathway","29/121",3.62603857083715e-05,0.000326343471375343,0,0,2.58044181467492,26.384462025661,"NOTCH3;THRB;ATP2A2;PIK3CD;PIK3R1;ATP1A1;HIF1A;ACTB;FOXO1;ACTG1;MED14;NRAS;MYC;AKT3;PLCG2;PLCE1;HRAS;MAP2K1;STAT1;NCOA3;DIO2;ATP1B1;MTOR;RCAN1;PLCB4;PIK3CA;TBC1D4;RHEB;RAF1"
"PI3K-Akt signaling pathway","64/354",3.91794261207796e-05,0.000342819978556821,0,0,1.81579177531948,18.4254906371898,"ITGB1;CSF1;IRS1;PIK3CD;LAMC2;LAMC1;FGF1;IGF1R;IKBKB;CCND3;MYC;AKT3;CREB3L2;RAC1;JAK2;HRAS;IL6R;MAGI1;PDGFRB;PDGFRA;MAP2K1;CHUK;ITGA4;ITGA3;ITGA1;OSMR;RBL2;COL4A2;PIK3CA;COL4A1;COL4A4;DDIT4;COL4A3;ITGA8;SGK3;ITGA6;SGK1;RAF1;EIF4E2;MET;SOS2;PRKAA1;LAMA2;LAMA3;LPAR1;PIK3R1;FOXO3;THBS1;RELA;PPP2CB;NRAS;GNG5;FGF22;MCL1;ANGPT1;INSR;LAMB1;GNG11;MTOR;NR4A1;RHEB;GNB2;ITGA10;GNB4"
"Epithelial cell signaling in Helicobacter pylori infection","20/70",4.1447978677845e-05,0.000352867926581653,0,0,3.26866083755177,32.9842900342899,"ATP6V0B;ATP6V0E1;CHUK;PTPN11;TCIRG1;MAPK14;RELA;IKBKB;NFKBIA;TJP1;MAPK11;ADAM17;CASP3;ATP6V0A2;PLCG2;RAC1;ATP6V1E1;MET;GIT1;ATP6V0A1"
"Oxytocin signaling pathway","34/154",5.01627266420078e-05,0.000408028674840117,0,0,2.32112860892388,22.9797263631014,"OXTR;CAMK2D;PRKAA1;ROCK1;NPR1;ROCK2;ITPR1;ITPR2;PRKAG2;ADCY3;ELK1;ACTB;GNAI1;ACTG1;CAMKK2;PPP1CB;NRAS;EEF2K;MAPK7;HRAS;MAP2K1;PPP1R12A;KCNJ12;PPP1CA;CACNB2;RCAN1;MYL6;PLCB4;GNAQ;RAF1;CALM1;PPP1R12B;MYL9;PPP1R12C"
"MAPK signaling pathway","55/294",5.1570997804742e-05,0.000408028674840117,0,0,1.89094723493195,18.6684732071781,"CSF1;HSPB1;FGF1;ELK1;IGF1R;IKBKB;MYC;RPS6KA2;CASP3;AKT3;RAC3;MAP3K8;RAC1;MAP3K6;HRAS;MAP3K5;MAP2K3;PDGFRB;DUSP5;PDGFRA;MAP2K1;DUSP3;CHUK;DUSP1;RRAS2;TGFBR2;CACNB2;PPM1B;MAPKAPK2;RAF1;CRK;MET;SOS2;SRF;RASGRP2;RELA;RAP1B;NRAS;MAPK7;RRAS;GNA12;FLNA;FLNB;MAP4K3;FGF22;MAP3K3;GADD45B;ANGPT1;INSR;HSPA2;MAPK14;NR4A1;MAPK11;PPP5C;TAOK3"
"Adherens junction","20/71",5.18131650590624e-05,0.000408028674840117,0,0,3.20438898062677,31.6204819996369,"FARP2;ACTN1;INSR;PTPRM;PTPRJ;WASL;ACTN4;SORBS1;ACTB;ACTG1;IGF1R;TGFBR2;TJP1;RAC3;RAC1;WASF1;MET;WASF2;VCL;WASF3"
"Apelin signaling pathway","31/137",6.48282051091802e-05,0.000498070356326629,0,0,2.39440682107762,23.0911081547656,"NOTCH3;HDAC5;PRKAA1;ITPR1;ITPR2;PRKAG2;ADCY3;GNAI1;LIPE;NRAS;RRAS;GNG5;AKT3;HRAS;MEF2D;MEF2A;GABARAPL2;GABARAPL1;MAP2K1;SPHK1;RRAS2;GNG11;MTOR;ACTA2;PLCB4;GNAQ;GNB2;GNB4;PIK3C3;RAF1;CALM1"
"Axon guidance","38/182",6.81660909935422e-05,0.000511245682451567,0,0,2.16290925496262,20.7500068848253,"EPHB6;ITGB1;CAMK2D;ROCK1;ROCK2;NTN4;PIK3CD;PIK3R1;NTN1;MYL12A;GNAI1;MYL12B;RND1;ABLIM1;NRAS;RRAS;CFL1;BOC;PLCG2;RAC3;RAC1;SLIT2;HRAS;PLXNA4;EPHA4;SEMA6C;ARHGEF12;TRPC6;SEMA4C;PTPN11;SSH2;GDF7;PIK3CA;PLXNB1;RAF1;BMPR1B;MYL9;MET"
"Pathogenic Escherichia coli infection","40/197",8.52730433029665e-05,0.000624674619544987,0,0,2.08862762964431,19.5697144142232,"ITGB1;NCKAP1;ARF1;ROCK1;ROCK2;LPAR1;WASL;ACTB;RELA;ACTG1;IKBKB;CYTH3;CASP3;GNA12;RAC1;ABCF2;WASF1;MYH10;WASF2;WASF3;ACTR3;ACTR2;SEC24B;ARHGEF12;CHUK;ARPC4;PTPN11;ARPC5;MAPK14;TJP1;NFKBIA;MAPK11;MYO1E;MYO1C;ARPC3;MYH9;ARHGEF1;TMBIM6;ARF6;NFKBIB"
"ErbB signaling pathway","22/85",9.11913508354587e-05,0.000652847170753852,0,0,2.85413056670542,26.5506937381107,"STAT5A;STAT5B;MAP2K1;CAMK2D;SHC3;PIK3CD;CBLB;PIK3R1;CBL;ELK1;MTOR;BTC;NRAS;PIK3CA;MYC;AKT3;PLCG2;ABL2;RAF1;HRAS;CRK;SOS2"
"Chemokine signaling pathway","39/192",0.000102955180412199,0.000720686262885392,0,0,2.08915469623318,19.1809822075265,"SHC3;ROCK1;ROCK2;PIK3CD;ADCY3;PIK3R1;FOXO3;RASGRP2;GNAI1;RELA;RAP1B;IKBKB;NRAS;GRK5;GNG5;AKT3;PLCG2;RAC3;PTK2B;RAC1;JAK2;HRAS;STAT5B;MAP2K1;CHUK;STAT1;STAT3;GNG11;NFKBIA;PLCB4;PIK3CA;GNAQ;GNB2;ELMO1;GNB4;RAF1;CRK;SOS2;NFKBIB"
"Choline metabolism in cancer","24/98",0.000115110662555681,0.000758143726144937,0,0,2.65156442749804,24.0486727720152,"PDGFRB;PDGFRA;MAP2K1;SLC44A3;SLC44A1;SLC44A2;PIK3CD;PIK3R1;HIF1A;MTOR;NRAS;PIK3CA;RHEB;AKT3;PIP5K1A;RAC3;RAC1;RAF1;WASF1;HRAS;SOS2;WASF2;WASF3;DGKH"
"Human papillomavirus infection","59/331",0.00011544488973882,0.000758143726144937,0,0,1.78235604222945,16.1601183396543,"RB1;ITGB1;PIK3CD;LAMC2;LAMC1;TCIRG1;IKBKB;CCND3;CASP3;AKT3;CREB3L2;ATP6V1E1;HRAS;MAGI1;PDGFRB;ATP6V0B;MAP2K1;ATP6V0E1;CHUK;ITGA4;ITGA3;ITGA1;AXIN2;TICAM1;HLA-E;CCNA2;RBL2;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3;ITGA8;ITGA6;RAF1;SOS2;NOTCH3;LAMA2;LAMA3;PIK3R1;PSEN1;THBS1;RELA;FOXO1;PPP2CB;NRAS;ATP6V0A2;ATP6V0A1;BCAP31;FZD5;FZD4;STAT1;FZD6;FZD8;LAMB1;MTOR;RHEB;ITGA10;TADA3"
"C-type lectin receptor signaling pathway","25/104",0.000115526663031609,0.000758143726144937,0,0,2.58769676304358,23.4600826757929,"ITPR1;ITPR2;PIK3CD;CBLB;PIK3R1;MALT1;RELA;IKBKB;NRAS;RRAS;AKT3;PLCG2;HRAS;ARHGEF12;CHUK;STAT1;RRAS2;PTPN11;MAPK14;NFKBIA;MAPK11;PIK3CA;MAPKAPK2;RAF1;CALM1"
"Relaxin signaling pathway","29/129",0.000124167327337432,0.000798218532883488,0,0,2.37293438077634,21.3418882265415,"SHC3;PIK3CD;ADCY3;PIK3R1;GNAI1;RELA;NRAS;EDNRB;GNG5;AKT3;CREB3L2;HRAS;MAP2K1;MAPK14;GNG11;TGFBR2;NFKBIA;ACTA2;MAPK11;PLCB4;COL4A2;PIK3CA;COL4A1;COL4A4;GNB2;COL4A3;GNB4;RAF1;SOS2"
"Prolactin signaling pathway","19/70",0.000136470647881687,0.000859765081654626,0,0,3.04276926962137,27.0788238817388,"STAT5A;STAT5B;MAP2K1;SHC3;STAT1;STAT3;PIK3CD;PIK3R1;FOXO3;MAPK14;RELA;MAPK11;NRAS;PIK3CA;AKT3;JAK2;RAF1;HRAS;SOS2"
