"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Wnt signaling pathway","24/166",0.0133666825648021,0.0861984145506254,0,0,1.72382914085302,7.43830558025467,"TLE3;JUN;TCF7L1;SMAD3;CTBP1;FZD7;WNT5A;CAMK2A;DKK2;NFATC4;LRP6;MAPK10;SFRP4;CCND2;SFRP2;DAAM1;TBL1XR1;DVL2;RSPO2;PLCB1;PRKACB;TP53;WNT2;LGR4"
"Ovarian steroidogenesis","10/51",0.013975369551515,0.0861984145506254,0,0,2.4819293571087,10.5989771050765,"SCARB1;PLA2G4C;ADCY4;AKR1C3;PLA2G4A;ADCY1;IGF1;ADCY8;PTGS2;PRKACB"
"cGMP-PKG signaling pathway","24/167",0.0143231867220184,0.0861984145506254,0,0,1.7116796247231,7.26757876347696,"GUCY1A2;MEF2C;PRKCE;ADCY4;ATP1A2;CACNA1C;ADCY1;ADCY8;SLC8A1;ADRA2A;NFATC4;EDNRA;CREB1;CREB3L1;KCNMA1;ADORA1;BDKRB2;PRKG2;PDE5A;PLCB1;PRKG1;ATF4;CREB5;MAPK3"
"Platelet activation","19/124",0.0146266813964829,0.0861984145506254,0,0,1.84416559416559,7.79142983415584,"GUCY1A2;ITGA2;PLA2G4C;ADCY4;PIK3R3;PLA2G4A;ADCY1;ADCY8;COL1A1;COL3A1;COL1A2;FCGR2A;TBXA2R;PRKG2;TLN2;PLCB1;PRKACB;PRKG1;MAPK3"
"Viral carcinogenesis","28/203",0.0147274208500665,0.0861984145506254,0,0,1.63259762308998,6.88636886787304,"CDKN1A;HDAC2;PXN;PIK3R3;CHD4;RBPJ;HDAC9;CCND2;CREB3L1;PRKACB;MAPK3;EGR2;JUN;CDKN2B;EGR3;CDKN2A;HLA-B;HLA-A;CDK6;CREB1;PKM;CDK4;TRAF3;MDM2;ATP6V0D1;TP53;ATF4;CREB5"
"Notch signaling pathway","11/59",0.0147858105736655,0.0861984145506254,0,0,2.33238742526158,9.82888423476243,"LFNG;JAG2;TLE3;HDAC2;NOTCH1;ATXN1;JAG1;CTBP1;DVL2;RBPJ;DLL1"
"Adrenergic signaling in cardiomyocytes","22/150",0.0148328440622829,0.0861984145506254,0,0,1.75238825437112,7.37915161374818,"CAMK2A;CACNA2D3;ADCY4;ATP1A2;CACNA1C;ADCY1;PPP2R3A;ADCY8;SLC8A1;AGT;RPS6KA5;CREB1;CREB3L1;BCL2;PLCB1;PRKACB;SCN4B;SCN1B;ATF4;CREB5;RAPGEF4;MAPK3"
"Sphingolipid signaling pathway","18/119",0.0193817809740203,0.110547935925894,0,0,1.81567554617026,7.15997449276056,"CERS4;ABCC1;SGMS1;PRKCE;PTEN;PIK3R3;PPP2R3A;PLD1;MAPK10;SPTLC3;ADORA1;BCL2;BDKRB2;S1PR1;PLCB1;TP53;NSMAF;MAPK3"
"Cellular senescence","22/156",0.0224668425874147,0.12423802274782,0,0,1.67336751100673,6.3516256925982,"TGFB2;CDKN1A;CDKN2B;SMAD3;CDKN2A;HLA-B;PTEN;PIK3R3;HLA-A;FOXM1;ZFP36L1;GADD45G;NFATC4;CCND2;CDK6;CDK4;MDM2;NBN;SQSTM1;TP53;MAP2K6;MAPK3"
"C-type lectin receptor signaling pathway","16/104",0.022888795300439,0.12423802274782,0,0,1.85160202360877,6.99370040208346,"EGR2;JUN;EGR3;KSR1;PIK3R3;LSP1;PTGS2;NFATC4;MAPK10;IRF1;BCL3;MDM2;CASP1;IL12A;MAP3K14;MAPK3"
"Cholinergic synapse","17/113",0.0237317603961479,0.12423802274782,0,0,1.80360072178478,6.74716393622033,"CHRM2;CAMK2A;ADCY4;PIK3R3;CACNA1C;ADCY1;ADCY8;CREB1;GNG2;CREB3L1;CAMK4;BCL2;PLCB1;PRKACB;ATF4;CREB5;MAPK3"
"Glycine, serine and threonine metabolism","8/40",0.023757198381616,0.12423802274782,0,0,2.54238947957471,9.50820539213738,"GAMT;ALAS1;SHMT2;PSAT1;CHDH;PHGDH;BPGM;SDSL"
"Dilated cardiomyopathy","15/96",0.0237988420198746,0.12423802274782,0,0,1.88555971702039,7.04844538597475,"TGFB2;ITGA2;CACNA2D3;ADCY4;ADCY1;CACNA1C;IGF1;ADCY8;SLC8A1;AGT;SGCD;ITGA11;ITGB8;ITGA7;PRKACB"
"Glutamatergic synapse","17/114",0.0256407277458253,0.131052785425362,0,0,1.78490832975775,6.53914243578763,"GRIK5;PLA2G4C;ADCY4;GRIK4;PLA2G4A;CACNA1C;ADCY1;PLD1;ADCY8;SLC1A7;GRIN2A;GNG2;DLG4;PLCB1;PRKACB;GRIA3;MAPK3"
"Hedgehog signaling pathway","10/56",0.0259552594511269,0.131052785425362,0,0,2.21154548776032,8.07519520463744,"CCND2;SMO;KIF3A;SUFU;BCL2;EFCAB7;PRKACB;GLI3;GLI2;CDON"
"Cell cycle","18/124",0.0282307315554005,0.140242989017151,0,0,1.7295526698591,6.16990955213678,"TGFB2;CDKN1A;HDAC2;CDKN2B;SMAD3;PCNA;MCM7;CDKN2A;CDC25B;GADD45G;CCND2;CDK6;TFDP2;CDK4;MDM2;MCM4;TP53;MCM2"
"Cysteine and methionine metabolism","9/50",0.0321459629139986,0.153188866412328,0,0,2.23248572911261,7.6740991618085,"IL4I1;AHCYL2;PSAT1;BHMT2;GSS;DNMT3A;DNMT3B;PHGDH;SDSL"
"Malaria","9/50",0.0321459629139986,0.153188866412328,0,0,2.23248572911261,7.6740991618085,"TGFB2;VCAM1;GYPC;HGF;SDC1;IL12A;HBA2;HBA1;THBS2"
"Endometrial cancer","10/58",0.032361762150648,0.153188866412328,0,0,2.11916433239963,7.27038180560733,"CDKN1A;TCF7L1;PTEN;PIK3R3;MLH1;TP53;EGFR;DDB2;MAPK3;GADD45G"
"Hepatitis B","22/162",0.0328261856597845,0.153188866412328,0,0,1.60111997421642,5.470272406197,"EGR2;JUN;TGFB2;CDKN1A;EGR3;SMAD3;PCNA;PIK3R3;NFATC4;DDB2;IFIH1;MAPK10;CREB1;TRAF3;CREB3L1;BCL2;TP53;TLR3;ATF4;MAP2K6;CREB5;MAPK3"
"Oxytocin signaling pathway","21/154",0.0350205940706134,0.160990193638044,0,0,1.60849700350086,5.39139079930493,"GUCY1A2;MEF2C;JUN;CDKN1A;CAMK1D;PLA2G4C;CAMK2A;CACNA2D3;ADCY4;PLA2G4A;MYL6B;CACNA1C;ADCY1;ADCY8;PTGS2;EGFR;NFATC4;CAMK4;PLCB1;PRKACB;MAPK3"
"Phospholipase D signaling pathway","20/148",0.042221908292878,0.190323313831293,0,0,1.59128521126761,5.03612495891581,"PTGFR;RALA;DGKB;PLA2G4C;GAB1;ADCY4;PIK3R3;PLA2G4A;ADCY1;PLD1;ADCY8;DNM1;EGFR;AGT;DNM3;PDGFC;PLCB1;RALGDS;RAPGEF4;MAPK3"
"Renin secretion","11/69",0.0426373657609066,0.190323313831293,0,0,1.92918857275398,6.08663678701062,"GUCY1A2;EDNRA;CREB1;KCNMA1;ADORA1;CLCA2;PRKG2;CACNA1C;PLCB1;PRKACB;AGT"
"Aldosterone-regulated sodium reabsorption","7/37",0.0438262059293366,0.192835306089081,0,0,2.37183072334079,7.41795592591611,"HSD11B2;NEDD4L;PIK3R3;ATP1A2;IGF1;NR3C2;MAPK3"
"ABC transporters","8/45",0.0448784563176752,0.194684007687943,0,0,2.1982183638591,6.82282447344549,"ABCC1;ABCA10;ABCB1;ABCB4;ABCB5;ABCC6;ABCA7;ABCB9"
"Human cytomegalovirus infection","28/225",0.0481402843076681,0.205933438427247,0,0,1.44850746483041,4.39424430581739,"CDKN1A;PXN;ADCY4;PIK3R3;ADCY1;ADCY8;PTGS2;EGFR;GNG2;CREB3L1;PRKACB;MAP2K6;MAPK3;CCR1;CDKN2A;HLA-B;HLA-A;NFATC4;VEGFA;CDK6;CXCL12;CREB1;CDK4;MDM2;PLCB1;TP53;ATF4;CREB5"
"Type II diabetes mellitus","8/46",0.0502261451450596,0.211913050749019,0,0,2.1402527022649,6.4019657639959,"MAPK10;SOCS1;PKM;PRKCE;PIK3R3;CACNA1C;CACNA1G;MAPK3"
"Signaling pathways regulating pluripotency of stem cells","19/143",0.0539562213726714,0.224574543010578,0,0,1.55995259372275,4.55440994488516,"SMAD1;SMAD3;FZD7;PCGF2;WNT5A;LIF;PIK3R3;SMAD9;IGF1;KLF4;TBX3;INHBE;ACVR1C;DVL2;TCF3;FGFR4;WNT2;FGFR2;MAPK3"
"Regulation of lipolysis in adipocytes","9/55",0.0548052529864084,0.224665301143115,0,0,1.98927649836896,5.77679774561391,"ADORA1;ADCY4;PRKG2;PIK3R3;ADCY1;ADCY8;PTGS2;PRKACB;PRKG1"
"Non-small cell lung cancer","11/72",0.0554368924898595,0.224665301143115,0,0,1.83400720429317,5.30488413711788,"CDKN1A;CDK6;CDKN2A;CDK4;HGF;PIK3R3;TP53;EGFR;DDB2;MAPK3;GADD45G"
"Transcriptional misregulation in cancer","24/192",0.0608764363480746,0.243505745392299,0,0,1.45494877793014,4.07226937868188,"SMAD1;MEF2C;CDKN1A;HDAC2;KMT2A;LDB1;EYA1;IGF1;MLF1;GADD45G;DDB2;PER2;CCND2;MAF;SIX4;PLAU;DDIT3;MDM2;BMP2K;NUPR1;TCF3;TP53;GRIA3;RUNX1T1"
"Ras signaling pathway","28/232",0.0658719786613862,0.258566837954239,0,0,1.39826003972613,3.80332622779013,"RALA;RASGRF2;PIK3R3;PLD1;EFNA4;EGFR;GRIN2A;GNG2;PDGFC;PAK3;PRKACB;RALGDS;MAPK3;KSR1;HGF;PLA2G4C;GAB1;VEGFC;PLA2G4A;IGF1;NGF;VEGFA;MAPK10;RIN1;RGL1;FGFR4;FGFR2;FGF10"
"Growth hormone synthesis, secretion and action","16/119",0.0664680762565057,0.258566837954239,0,0,1.58064146433308,4.28517196584415,"ADCY4;PIK3R3;CACNA1C;IGF1;ADCY1;ADCY8;MAPK10;SOCS1;CREB1;CREB3L1;PLCB1;PRKACB;ATF4;MAP2K6;CREB5;MAPK3"
"Melanogenesis","14/101",0.0671602176504518,0.258566837954239,0,0,1.63702427281587,4.42106922819464,"TCF7L1;FZD7;WNT5A;CAMK2A;ADCY4;ADCY1;ADCY8;CREB1;CREB3L1;DVL2;PLCB1;PRKACB;WNT2;MAPK3"
"Thyroid hormone synthesis","11/75",0.0705646362886696,0.268319851566793,0,0,1.74774908912556,4.63367811040613,"CREB1;CREB3L1;GPX8;ADCY4;ATP1A2;ADCY1;PLCB1;ADCY8;PRKACB;ATF4;CREB5"
"Other glycan degradation","4/18",0.0715805791780698,0.26886363886397,0,0,2.90197016830183,7.65229649759979,"MANBA;FUCA2;GBA;NEU1"
"Long-term potentiation","10/67",0.0747791591855185,0.277493747339032,0,0,1.78367487345816,4.62545431578744,"GRIN2A;CAMK4;CAMK2A;ADCY1;CACNA1C;PLCB1;ADCY8;PRKACB;ATF4;MAPK3"
"cAMP signaling pathway","26/216",0.0759175979473557,0.278364525806971,0,0,1.3935616316087,3.59275066911628,"CHRM2;CAMK2A;ADCY4;PIK3R3;ATP1A2;ADCY1;CACNA1C;ADCY8;PLD1;GLI3;EDNRA;GRIN2A;CREB3L1;ADORA1;SOX9;PRKACB;GRIA3;MAPK3;JUN;ARAP3;MAPK10;CREB1;CAMK4;PPP1R1B;RAPGEF4;CREB5"
"FoxO signaling pathway","17/131",0.0780710352008185,0.282892692257084,0,0,1.51731198073925,3.86935214661623,"TGFB2;CDKN1A;CDKN2B;SMAD3;PLK2;PTEN;PIK3R3;IGF1;EGFR;GADD45G;MAPK10;CCND2;BCL2L11;TNFSF10;MDM2;S1PR1;MAPK3"
"Long-term depression","9/60",0.0858890430357685,0.295924888737974,0,0,1.79375535208484,4.40312949234085,"GUCY1A2;PLA2G4C;PRKG2;PLA2G4A;IGF1;PLCB1;PRKG1;GRIA3;MAPK3"
"Vascular smooth muscle contraction","17/133",0.087055970327901,0.295924888737974,0,0,1.4909865792638,3.63980244609076,"GUCY1A2;RAMP3;PRKCE;PLA2G4C;ADCY4;PLA2G4A;MYL6B;CACNA1C;ADCY1;ADCY8;AGT;EDNRA;KCNMA1;PLCB1;PRKACB;PRKG1;MAPK3"
"Renal cell carcinoma","10/69",0.0874681788572766,0.295924888737974,0,0,1.72302141195461,4.19810759224991,"CDKN1A;JUN;TGFB2;EPAS1;HGF;GAB1;PIK3R3;PAK3;MAPK3;VEGFA"
"Phagosome","19/152",0.0875528589257213,0.295924888737974,0,0,1.45366795366795,3.54042656795924,"ATP6V1A;SCARB1;MSR1;ITGA2;TUBB;HLA-B;HLA-A;THBS2;TUBA4A;CTSS;EEA1;MRC2;SEC61A2;SEC61A1;TUBA1C;TUBA1B;TUBA1A;FCGR2A;ATP6V0D1"
"Chemical carcinogenesis","28/239",0.0877536582236258,0.295924888737974,0,0,1.35134656699845,3.28812582934775,"HSP90AB1;ADCY4;PIK3R3;ADCY1;CACNA1C;ADCY8;PTGS2;DLL1;EGFR;CYP3A7;CREB3L1;PRKACB;MAPK3;GSTM3;GSTM2;JUN;HSP90AA1;JAG1;KLF4;ESR1;VEGFA;CREB1;GSTA4;BCL2;ATF4;GSTM5;FGF10;CREB5"
"Antigen processing and presentation","11/78",0.0881022219974949,0.295924888737974,0,0,1.66921558128639,4.05495451176584,"HSPA8;HSP90AA1;HSP90AB1;CREB1;NFYA;RFX5;HSPA6;HLA-B;PSME2;HLA-A;CTSS"
"Salmonella infection","29/249",0.0883931485840702,0.295924888737974,0,0,1.34244054360136,3.25670815799254,"CYFIP2;RALA;HSP90AB1;FHOD1;LY96;FBXO22;TUBA1C;FYCO1;TUBA1B;TUBA1A;TNFSF10;VPS11;CASP1;SNX9;PAK3;MAP2K6;MAPK3;JUN;HSP90AA1;TCF7L1;EXOC7;TUBB;AHNAK2;TNFRSF10B;TUBA4A;MAPK10;RHOJ;BCL2;PFN2"
"Hippo signaling pathway","20/163",0.0939503601577806,0.311147429339746,0,0,1.42318526543879,3.36581709869947,"SMAD1;TGFB2;TCF7L1;SMAD3;FZD7;WNT5A;PARD6G;GDF5;AMOT;BBC3;GLI2;CCND2;RASSF2;DLG3;DLG4;DVL2;DCHS1;WNT2;LLGL1;TEAD2"
"Epstein-Barr virus infection","24/202",0.0954093040495908,0.312617719651851,0,0,1.37244875300567,3.22467701370007,"ENTPD1;JUN;CDKN1A;HDAC2;HLA-B;PIK3R3;HLA-A;RBPJ;GADD45G;DDB2;MAPK10;CCND2;BCL2L11;CDK6;CDK4;TRAF3;OAS3;BCL2;MDM2;BLNK;VIM;TP53;MAP3K14;MAP2K6"
"Kaposi sarcoma-associated herpesvirus infection","23/193",0.0983788021517657,0.314243641718741,0,0,1.37699176736157,3.19314741363529,"CCR1;JUN;CDKN1A;TCF7L1;HLA-B;PIK3R3;HLA-A;PTGS2;NFATC4;VEGFA;MAPK10;PREX1;CDK6;CREB1;GNG2;UBB;CDK4;TRAF3;TP53;TLR3;MICA;MAP2K6;MAPK3"
"Endocrine and other factor-regulated calcium reabsorption","8/53",0.098921927595908,0.314243641718741,0,0,1.8066281166449,4.17949747663327,"DNM3;BDKRB2;ATP1A2;PLCB1;PRKACB;ESR1;SLC8A1;DNM1"
"DNA replication","6/36",0.0989663417101229,0.314243641718741,0,0,2.03186137506987,4.69964551771897,"PRIM2;PCNA;MCM7;LIG1;MCM4;MCM2"
"Osteoclast differentiation","16/127",0.104306943635951,0.327821822855846,0,0,1.46607315578648,3.31393719111246,"JUN;TGFB2;JUND;PIK3R3;TNFRSF11B;MAPK10;SOCS1;CREB1;FCGR2A;CAMK4;BLNK;ACP5;SQSTM1;MAP3K14;MAP2K6;MAPK3"
"Thyroid cancer","6/37",0.109638630989803,0.338218668391003,0,0,1.96620927171424,4.34643437010784,"CDKN1A;TCF7L1;TP53;MAPK3;DDB2;GADD45G"
"Lysosome","16/128",0.109811255971105,0.338218668391003,0,0,1.45290291496025,3.20945126718176,"CTSA;MANBA;FUCA2;GBA;ABCB9;LITAF;CTSS;AP4M1;AP3M2;GGA2;LAPTM4A;GNPTAB;NEU1;ACP5;TPP1;ATP6V0D1"
"Neurotrophin signaling pathway","15/119",0.112644174465614,0.343508967677317,0,0,1.46669727744166,3.2025647855724,"ZNF274;JUN;MAGED1;CAMK2A;GAB1;PIK3R3;NGF;MAPK10;RPS6KA5;IRAK2;CAMK4;BCL2;TP53;ATF4;MAPK3"
"Cell adhesion molecules","18/148",0.11443875686874,0.345560167799724,0,0,1.40838058958487,3.05296839675124,"NTNG1;CD274;CNTNAP1;VCAM1;SDC4;CADM1;SDC3;HLA-B;LRRC4;HLA-A;CLDN11;VCAN;SDC1;ITGB8;NCAM2;NEO1;ICOSLG;CD276"
"PPAR signaling pathway","10/74",0.124504011693635,0.372303258268346,0,0,1.58797268907563,3.30840983770495,"FABP3;SCP2;HMGCS1;ACOX2;SCD;ME1;ME3;ACSL4;ACSL3;PLTP"
"IL-17 signaling pathway","12/94",0.135213820237965,0.39762818249039,0,0,1.48746289481964,2.97626138242742,"MAPK10;HSP90AA1;JUN;HSP90AB1;CCL11;JUND;TRAF4;CCL7;TRAF3;PTGS2;IL17RB;MAPK3"
"Glutathione metabolism","8/57",0.135555062212633,0.39762818249039,0,0,1.6587828192273,3.31487402780427,"GSTM3;G6PD;GSTM2;GPX4;GSTA4;GSS;GPX8;GSTM5"
"Galactose metabolism","5/31",0.140274783489127,0.40698472683899,0,0,1.95305113880533,3.83608938011168,"B4GALT1;GALT;AKR1B10;AKR1B1;GALM"
"Pertussis","10/76",0.141387551207052,0.40698472683899,0,0,1.53968253968254,3.01200484425552,"C4B;MAPK10;C4A;JUN;IRF1;CASP1;LY96;IL12A;C2;MAPK3"
"Mismatch repair","4/23",0.146015834352006,0.416415527596462,0,0,2.1377060742308,4.11303244117828,"PCNA;LIG1;MSH2;MLH1"
"Cytokine-cytokine receptor interaction","32/295",0.151385471992914,0.427768122695575,0,0,1.23826263994358,2.33774810939479,"CCL11;TNFRSF11B;EDA2R;CXCL16;TNFSF13B;ACVR1C;CCL8;CCL7;TNFSF10;IL12A;TNFRSF14;CCR1;GDF10;IL32;GDF11;TGFB2;TSLP;TNFSF15;GDF15;IL34;TNFRSF19;IL31RA;LIF;TNFRSF10C;TNFRSF10B;NGF;GDF5;IL17RB;INHBE;CXCL12;ACKR4;TNFSF9"
"Arginine and proline metabolism","7/50",0.157768292513618,0.441048239312497,0,0,1.65358201966599,3.05355056909906,"GAMT;ALDH3A2;CKMT2;SMOX;P4HA2;PYCR1;ALDH18A1"
"Fc gamma R-mediated phagocytosis","12/97",0.158949203128855,0.441048239312497,0,0,1.43472666688661,2.63870711192255,"MARCKSL1;MARCKS;FCGR2A;BIN1;PRKCE;INPP5D;PLA2G4C;LIMK1;PIK3R3;PLA2G4A;PLD1;MAPK3"
"Choline metabolism in cancer","12/98",0.167304508190585,0.460087397524108,0,0,1.41796554017921,2.53523691740959,"MAPK10;JUN;DGKB;PDGFC;PLA2G4C;PIK3R3;PLA2G4A;PLD1;GPCPD1;RALGDS;EGFR;MAPK3"
"Base excision repair","5/33",0.169789028936829,0.462787795686225,0,0,1.81334796488428,3.21542610686673,"NEIL3;PCNA;LIG1;PARP2;APEX1"
"Central carbon metabolism in cancer","9/70",0.173579653017366,0.46489159242912,0,0,1.49887100031208,2.6247010221651,"SLC7A5;G6PD;PKM;PTEN;PIK3R3;TP53;EGFR;FGFR2;MAPK3"
"Prolactin signaling pathway","9/70",0.173579653017366,0.46489159242912,0,0,1.49887100031208,2.6247010221651,"MAPK10;CCND2;GALT;SOCS1;IRF1;PIK3R3;ESR1;MAPK3;SOCS5"
"Measles","16/139",0.181465282922309,0.475173875202468,0,0,1.32216418285599,2.25652560858893,"HSPA8;JUN;HSPA6;MX1;PIK3R3;BBC3;IFIH1;MAPK10;CCND2;CDK6;CDK4;TRAF3;OAS3;BCL2;IL12A;TP53"
"Tight junction","19/169",0.18175753724843,0.475173875202468,0,0,1.28770645645646,2.19564470487547,"JUN;PCNA;PRKCE;NEDD4L;PARD6G;MYL6B;TUBA4A;AMOT;CLDN11;MAPK10;TUBA1C;TUBA1B;TUBA1A;DLG3;CDK4;ARHGEF2;PRKACB;MPDZ;LLGL1"
"Hypertrophic cardiomyopathy","11/90",0.18204713400614,0.475173875202468,0,0,1.41472725208605,2.40997322779304,"TGFB2;SGCD;ITGA2;ITGA11;CACNA2D3;ITGB8;ITGA7;CACNA1C;IGF1;SLC8A1;AGT"
"Progesterone-mediated oocyte maturation","12/100",0.184649003843403,0.47791506877116,0,0,1.3855860908581,2.34066854998725,"MAPK10;CPEB1;HSP90AA1;HSP90AB1;ADCY4;PIK3R3;IGF1;ADCY1;ADCY8;PRKACB;CDC25B;MAPK3"
"Primary bile acid biosynthesis","3/17",0.191561842841719,0.491675396627079,0,0,2.17526307397959,3.59471921031802,"CH25H;ACOX2;SCP2"
"Folate biosynthesis","4/26",0.200625065029025,0.510681983710246,0,0,1.84589614740369,2.96509521270385,"MOCS2;AKR1B10;AKR1C3;AKR1B1"
"Inositol phosphate metabolism","9/73",0.205826994919337,0.51962880684554,0,0,1.42837520996641,2.25786025280301,"ITPKB;ISYNA1;SYNJ1;INPP1;INPP5D;PTEN;SYNJ2;PI4KB;PLCB1"
"Lipid and atherosclerosis","23/215",0.217077740672906,0.543576781522398,0,0,1.2177242052295,1.86007340401776,"HSPA8;JUN;HSP90AA1;VCAM1;HSP90AB1;HSPA6;CAMK2A;PIK3R3;LY96;TNFRSF10B;POU2F2;MAPK10;TRAF3;DDIT3;TNFSF10;BCL2;CASP1;IL12A;PLCB1;TP53;ATF4;MAP2K6;MAPK3"
"NF-kappa B signaling pathway","12/104",0.221696119006908,0.548719587498228,0,0,1.32505059864908,1.99611938447616,"VCAM1;CXCL12;PLAU;TRAF3;BCL2;BLNK;LY96;PTGS2;MAP3K14;EDA2R;GADD45G;TNFSF13B"
"Sulfur metabolism","2/10",0.224476194885639,0.548719587498228,0,0,2.537228109314,3.7905822936509,"SELENBP1;ETHE1"
"Synthesis and degradation of ketone bodies","2/10",0.224476194885639,0.548719587498228,0,0,2.537228109314,3.7905822936509,"BDH2;HMGCS1"
"ErbB signaling pathway","10/85",0.230327305340452,0.558589055471332,0,0,1.35424836601307,1.98838046522841,"MAPK10;CDKN1A;JUN;CAMK2A;GAB1;PIK3R3;NRG1;PAK3;EGFR;MAPK3"
"African trypanosomiasis","5/37",0.234926002651307,0.560908595477539,0,0,1.58633030726257,2.29777517407435,"VCAM1;IL12A;HBA2;HBA1;PLCB1"
"Alanine, aspartate and glutamate metabolism","5/37",0.234926002651307,0.560908595477539,0,0,1.58633030726257,2.29777517407435,"IL4I1;GPT2;ASNS;RIMKLB;ASS1"
"Phosphatidylinositol signaling system","11/97",0.252164304596688,0.592982153713187,0,0,1.2990731567421,1.78969983380266,"ITPKB;PPIP5K1;SYNJ1;DGKB;INPP1;INPP5D;PTEN;PIK3R3;SYNJ2;PI4KB;PLCB1"
"Arrhythmogenic right ventricular cardiomyopathy","9/77",0.252209942001388,0.592982153713187,0,0,1.34405671563138,1.85142930222251,"TCF7L1;SGCD;ITGA2;ITGA11;CACNA2D3;ITGB8;ITGA7;CACNA1C;SLC8A1"
"Amino sugar and nucleotide sugar metabolism","6/48",0.258825595699139,0.599385590040112,0,0,1.45037131677713,1.96032306074257,"GALT;GNPDA1;NAGK;GMDS;AMDHD2;PGM3"
"Valine, leucine and isoleucine degradation","6/48",0.258825595699139,0.599385590040112,0,0,1.45037131677713,1.96032306074257,"ALDH3A2;IL4I1;MCEE;HIBADH;HMGCS1;PCCB"
"Mitophagy","8/68",0.263925763815796,0.604901829061565,0,0,1.35385189330349,1.80344906619907,"MAPK10;JUN;UBB;TFEB;USP30;SQSTM1;TP53;ATF4"
"One carbon pool by folate","3/20",0.265135541958803,0.604901829061565,0,0,1.79109768907563,2.37770744508425,"MTHFD1L;SHMT2;TYMS"
"VEGF signaling pathway","7/59",0.276616143334722,0.62645420696393,0,0,1.36670753742901,1.75638933793551,"PLA2G4C;PXN;PLA2G4A;PIK3R3;PTGS2;MAPK3;VEGFA"
"beta-Alanine metabolism","4/30",0.280742955304863,0.631159344772977,0,0,1.56156852639265,1.98368513764856,"ALDH3A2;ALDH3A1;SMOX;GADL1"
"Viral protein interaction with cytokine and cytokine receptor","11/100",0.28478639782177,0.635610221225399,0,0,1.25507633395475,1.57639578226581,"CCR1;CXCL12;CCL11;CCL8;CCL7;IL34;TNFSF10;TNFRSF10C;ACKR4;TNFRSF10B;TNFRSF14"
"Bile secretion","10/90",0.287083563142717,0.636127607539258,0,0,1.26925770308123,1.58401069677615,"SCARB1;ABCB1;ABCB4;ADCY4;ATP1A2;ADCY1;SLC51B;ADCY8;SLC4A4;PRKACB"
"Dopaminergic synapse","14/132",0.296121098603335,0.651466416927337,0,0,1.20489346111021,1.46633942723996,"CAMK2A;CACNA1C;PPP2R3A;MAPK10;GRIN2A;CREB1;GNG2;CREB3L1;PPP1R1B;PLCB1;PRKACB;GRIA3;ATF4;CREB5"
"Circadian rhythm","4/31",0.301553052859521,0.658711633196684,0,0,1.50364993692744,1.8025895512558,"PER2;CREB1;PER3;BHLHE40"
"Arachidonic acid metabolism","7/61",0.305758208786027,0.661630796224973,0,0,1.31594374016074,1.559341558577,"PTGIS;PLA2G4C;GPX8;AKR1C3;PLA2G4A;PTGS2;PTGES"
"Amoebiasis","11/102",0.307185726818738,0.661630796224973,0,0,1.2273567239935,1.44865250547332,"COL1A1;TGFB2;COL3A1;COL1A2;LAMB3;COL4A5;PIK3R3;IL12A;ADCY1;PLCB1;PRKACB"
"Th1 and Th2 cell differentiation","10/92",0.310814418614495,0.664797506481003,0,0,1.23816355810617,1.44686750313831,"JAG2;MAPK10;JUN;MAF;NOTCH1;JAG1;IL12A;RBPJ;DLL1;MAPK3"
"Regulation of actin cytoskeleton","22/218",0.313536943357598,0.665995714166485,0,0,1.14011188231638,1.32234518136052,"CYFIP2;CHRM2;ITGA2;PXN;LIMK1;PIK3R3;EGFR;FGD1;CXCL12;SPATA13;PDGFC;ITGA11;BDKRB2;BDKRB1;ITGB8;ITGA7;PAK3;FGFR4;FGFR2;PFN2;FGF10;MAPK3"
"Salivary secretion","10/93",0.322848308388562,0.681077253312856,0,0,1.22317842799771,1.38289213736506,"GUCY1A2;KCNMA1;ADCY4;PRKG2;ATP1A2;ADCY1;PLCB1;ADCY8;PRKACB;PRKG1"
"Endocytosis","25/252",0.32928493432039,0.689930338576056,0,0,1.1186191791732,1.24259780247839,"SH3GL3;NEDD4L;PARD6G;PLD1;EGFR;EEA1;SNX2;PSD3;VPS35;RAB11FIP4;HSPA8;SMAD3;HSPA6;HLA-B;ARAP3;VPS37D;HLA-A;DNM1;DNM3;ACAP3;BIN1;MDM2;FOLR3;FGFR4;FGFR2"
"Protein export","3/23",0.341346587362395,0.710247194613498,0,0,1.52218191964286,1.63612778906952,"SEC61A2;SEC61A1;SRP72"
"Fructose and mannose metabolism","4/33",0.343593610381205,0.710247194613498,0,0,1.39979591443809,1.49539593547299,"AKR1B10;GMDS;ENOSF1;AKR1B1"
"Tuberculosis","18/180",0.350875326056561,0.720464002836138,0,0,1.12818107922216,1.18157147603012,"TGFB2;KSR1;NFYA;CAMK2A;CEBPG;LSP1;CTSS;EEA1;MRC2;MAPK10;CREB1;FCGR2A;IRAK2;RFX5;BCL2;IL12A;ATP6V0D1;MAPK3"
"Vasopressin-regulated water reabsorption","5/44",0.36054213993766,0.735410457621187,0,0,1.30110299384042,1.32731558211023,"CREB1;CREB3L1;AQP3;PRKACB;CREB5"
